Card ID,Card Name,1st Edition?,Card Set,Rarity,Quantity,Est. Max Price Per Card
LOB-056,Hinotama,Y,Legend of Blue Eyes White Dragon,Common,4,
LOB-058,Trap Hole,Y,Legend of Blue Eyes White Dragon,Super Rare,1,
LOB-060,Remove Trap,Y,Legend of Blue Eyes White Dragon,Common,3,
LOB-061,Two-Pronged Attack,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-063,Tyhone,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-064,Beaver Warrior,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-065,Gravedigger Ghoul,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-066,Curse of Dragon,Y,Legend of Blue Eyes White Dragon,Super Rare,1,
LOB-067,Karbonala Warrior,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-068,Giant Soldier of Stone,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-069,Uraby,Y,Legend of Blue Eyes White Dragon,Common,1,
LOB-071,Reaper of the Cards,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-072,Witty Phantom,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-073,Larvas,Y,Legend of Blue Eyes White Dragon,Common,5,
LOB-074,Hard Armor,Y,Legend of Blue Eyes White Dragon,Common,3,
LOB-075,Man Eater,Y,Legend of Blue Eyes White Dragon,Common,7,
LOB-076,M-Warrior #1,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-077,M-Warrior #2,Y,Legend of Blue Eyes White Dragon,Common,3,
LOB-078,Spirit of the Harp,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-079,Armail,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-080,Terra the Terrible,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-081,Frenzied Panda,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-082,Kumootoko,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-083,Meda Bat,Y,Legend of Blue Eyes White Dragon,Common,1,
LOB-084,Enchanting Mermaid,Y,Legend of Blue Eyes White Dragon,Common,4,
LOB-085,Fireyarou,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-086,Dragoness the Wicked Knight,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-087,One-Eyed Shield Dragon,Y,Legend of Blue Eyes White Dragon,Common,5,
LOB-088,Dark Energy,Y,Legend of Blue Eyes White Dragon,Common,4,
LOB-089,Laser Cannon Armor,Y,Legend of Blue Eyes White Dragon,Common,4,
LOB-092,Dragon Treasure,Y,Legend of Blue Eyes White Dragon,Common,3,
LOB-093,Electro-Whip,Y,Legend of Blue Eyes White Dragon,Common,6,
LOB-094,Mystical Moon,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-095,Stop Defense,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-096,Machine Conversion Factory,Y,Legend of Blue Eyes White Dragon,Common,3,
LOB-099,Goblin's Secret Remedy,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-100,Final Flame,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-102,Metal Dragon,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-103,Spike Seadra,Y,Legend of Blue Eyes White Dragon,Common,1,
LOB-104,Tripwire Beast,Y,Legend of Blue Eyes White Dragon,Common,7,
LOB-105,Skull Red Bird,Y,Legend of Blue Eyes White Dragon,Common,4,
LOB-106,Armed Ninja,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-107,Flower Wolf,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-108,Man-Eater Bug,Y,Legend of Blue Eyes White Dragon,Super Rare,1,
LOB-109,Sand Stone,Y,Legend of Blue Eyes White Dragon,Common,3,
LOB-110,Hane-Hane,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-111,Misairuzame,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-112,Steel Ogre Grotto #1,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-113,Lesser Dragon,Y,Legend of Blue Eyes White Dragon,Common,3,
LOB-114,Darkworld Thorns,Y,Legend of Blue Eyes White Dragon,Common,1,
LOB-115,Drooling Lizard,Y,Legend of Blue Eyes White Dragon,Common,1,
LOB-116,Armed Starfish,Y,Legend of Blue Eyes White Dragon,Common,2,
LOB-117,Succubus Knight,Y,Legend of Blue Eyes White Dragon,Common,4,
LOB-119,Pot of Greed,Y,Legend of Blue Eyes White Dragon,Rare,1,
LOB-123,Left Arm of the Forbidden One,Y,Legend of Blue Eyes White Dragon,Common,1,
LOB-E000,Tri-Horned Dragon,Y,Legend of Blue Eyes White Dragon (English),Secret Rare,1,
LOB-E002,Skull Servant,Y,Legend of Blue Eyes White Dragon (English),Common,5,
LOB-E006,Basic Insect,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E007,Silver Fang,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E008,Dark Gray,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E009,Nemuriko,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E010,The 13th Grave,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E011,Charubin the Fire Knight,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E012,Flame Manipulator,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E013,Monster Egg,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E014,Firegrass,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E015,Darkfire Dragon,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E016,Dark King of the Abyss,Y,Legend of Blue Eyes White Dragon (English),Common,2,
LOB-E017,Fiend Reflection #2,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E018,Turtle Tiger,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E019,Petit Dragon,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E020,Hinotama Soul,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E021,Aqua Madoor,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E022,Kagemusha of the Blue Flame,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E023,Flame Ghost,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E024,Two-Mouth Darkruler,Y,Legend of Blue Eyes White Dragon (English),Common,2,
LOB-E025,Dissolverock,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E026,Root Water,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E027,The Furious Sea King,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E028,Green Phantom King,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E029,Ray & Temperature,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E030,King Fog,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E031,Legendary Sword,Y,Legend of Blue Eyes White Dragon (English),Common,2,
LOB-E034,Book of Secret Arts,Y,Legend of Blue Eyes White Dragon (English),Common,2,
LOB-E035,Dragon Capture Jar,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E036,Forest,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E037,Wasteland,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E038,Sogen,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E039,Umi,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E040,Yami,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E041,Dark Hole,Y,Legend of Blue Eyes White Dragon (English),Super Rare,1,
LOB-E043,Red Medicine,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E044,Sparks,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E045,Fissure,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E046,Trap Hole,Y,Legend of Blue Eyes White Dragon (English),Super Rare,1,
LOB-E047,Polymerization,Y,Legend of Blue Eyes White Dragon (English),Super Rare,1,
LOB-E048,Remove Trap,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E049,Two-Pronged Attack,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E051,Tyhone,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E052,Gravedigger Ghoul,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E054,Giant Soldier of Stone,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E055,Uraby,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E056,Red-eyes B. Dragon,Y,Legend of Blue Eyes White Dragon (English),Ultra Rare,1,
LOB-E057,Reaper of the Cards,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E058,Witty Phantom,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E059,Hard Armor,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E060,Man Eater,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E061,Spirit of the Harp,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E062,Armail,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E063,Terra the Terrible,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E064,Kumootoko,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E065,Meda Bat,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E066,Enchanting Mermaid,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E067,Fireyarou,Y,Legend of Blue Eyes White Dragon (English),Common,2,
LOB-E068,Dark Energy,Y,Legend of Blue Eyes White Dragon (English),Common,2,
LOB-E069,Laser Cannon Armor,Y,Legend of Blue Eyes White Dragon (English),Common,1,
LOB-E070,Vile Germs,Y,Legend of Blue Eyes White Dragon (English),Common,1,
LOB-E073,Electro-Whip,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E074,Mystical Moon,Y,Legend of Blue Eyes White Dragon (English),Common,1,
LOB-E075,Stop Defense,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E076,Machine Conversion Factory,Y,Legend of Blue Eyes White Dragon (English),Common,2,
LOB-E078,Follow Wind,Y,Legend of Blue Eyes White Dragon (English),Common,1,
LOB-E079,Goblin's Secret Remedy,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E080,Final Flame,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E081,Swords of Revealing Light,Y,Legend of Blue Eyes White Dragon (English),Super Rare,1,
LOB-E082,Metal Dragon,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E083,Spike Seadra,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E084,Tripwire Beast,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E085,Skull Red Bird,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E086,Armed Ninja,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E087,Flower Wolf,Y,Legend of Blue Eyes White Dragon (English),Rare,1,
LOB-E089,Misairuzame,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E090,Steel Ogre Grotto #1,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E091,Lesser Dragon,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E092,Darkworld Thorns,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E093,Drooling Lizard,Y,Legend of Blue Eyes White Dragon (English),Common,4,
LOB-E094,Armored Starfish,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E095,Succubus Knight,Y,Legend of Blue Eyes White Dragon (English),Common,3,
LOB-E100,Left Arm of the Forbidden One,Y,Legend of Blue Eyes White Dragon (English),Ultra Rare,1,
LOD-001,Dark Ruler Ha Des,Y,Legacy of Darkness,Ultra Rare,1,
LOD-004,Possessed Dark Soul,Y,Legacy of Darkness,Common,6,
LOD-005,Winged Minion,Y,Legacy of Darkness,Common,3,
LOD-006,Skull Knight #2,Y,Legacy of Darkness,Common,3,
LOD-007,Ryu-Kishin Clown,Y,Legacy of Darkness,Common,3,
LOD-008,Twin-Headed Wolf,Y,Legacy of Darkness,Common,2,
LOD-009,Opticlops,Y,Legacy of Darkness,Rare,2,
LOD-010,Bark of Dark Ruler,Y,Legacy of Darkness,Common,6,
LOD-011,Fatal Abacus,Y,Legacy of Darkness,Rare,1,
LOD-012,Life Absorbing Machine,Y,Legacy of Darkness,Common,3,
LOD-013,The Puppet Magic of Dark Ruler,Y,Legacy of Darkness,Common,6,
LOD-014,Soul Demolition,Y,Legacy of Darkness,Common,5,
LOD-015,Double Snare,Y,Legacy of Darkness,Common,3,
LOD-017,Throwstone Unit,Y,Legacy of Darkness,Common,5,
LOD-020,Warrior Dai Grepher,Y,Legacy of Darkness,Common,3,
LOD-021,Mysterious Guard,Y,Legacy of Darkness,Common,5,
LOD-022,Frontier Wiseman,Y,Legacy of Darkness,Common,4,
LOD-024,The Hunter with 7 Weapons,Y,Legacy of Darkness,Common,4,
LOD-025,Shadow Tamer,Y,Legacy of Darkness,Rare,1,
LOD-026,Dragon Manipulator,Y,Legacy of Darkness,Common,3,
LOD-027,The A. Forces,Y,Legacy of Darkness,Rare,2,
LOD-028,Reinforcement of the Army,Y,Legacy of Darkness,Super Rare,1,
LOD-030,The Warrior Returning Alive,Y,Legacy of Darkness,Rare,1,
LOD-031,Ready for Intercepting,Y,Legacy of Darkness,Common,6,
LOD-032,A Feint Plan,Y,Legacy of Darkness,Common,2,
LOD-033,Emergency Provisions,Y,Legacy of Darkness,Common,1,
LOD-036,Spirit Ryu,Y,Legacy of Darkness,Common,3,
LOD-037,The Dragon Dwelling in the Cave,Y,Legacy of Darkness,Common,3,
LOD-038,Lizard Soldier,Y,Legacy of Darkness,Common,4,
LOD-039,Fiend Skull Dragon,Y,Legacy of Darkness,Super Rare,1,
LOD-041,Gray Wing,Y,Legacy of Darkness,Common,7,
LOD-042,Troop Dragon,Y,Legacy of Darkness,Common,3,
LOD-044,A Wingbeat of Giant Dragon,Y,Legacy of Darkness,Common,2,
LOD-045,Dragon's Gunfire,Y,Legacy of Darkness,Common,3,
LOD-046,Stamping Destruction,Y,Legacy of Darkness,Common,5,
LOD-047,Super Rejuvenation,Y,Legacy of Darkness,Common,7,
LOD-048,Dragon's Rage,Y,Legacy of Darkness,Common,4,
LOD-049,Burst Breath,Y,Legacy of Darkness,Common,4,
LOD-051,Robotic Knight,Y,Legacy of Darkness,Common,2,
LOD-052,Wolf Axwielder,Y,Legacy of Darkness,Common,5,
LOD-053,The Illusory Gentleman,Y,Legacy of Darkness,Common,4,
LOD-054,Robolady,Y,Legacy of Darkness,Common,3,
LOD-055,Roboyarou,Y,Legacy of Darkness,Common,3,
LOD-057,Serpentine Princess,Y,Legacy of Darkness,Common,3,
LOD-058,Patrician of Darkness,Y,Legacy of Darkness,Common,4,
LOD-059,Thunder Nyan Nyan,Y,Legacy of Darkness,Rare,1,
LOD-060,Gradius's Option,Y,Legacy of Darkness,Common,2,
LOD-061,Woodland Sprite,Y,Legacy of Darkness,Common,2,
LOD-064,Maharaghi,Y,Legacy of Darkness,Common,2,
LOD-065,Inaba White Rabbit,Y,Legacy of Darkness,Common,1,
LOD-067,Yamata Dragon,Y,Legacy of Darkness,Ultra Rare,1,
LOD-069,Otohime,Y,Legacy of Darkness,Common,1,
LOD-070,Hino-Kagu-Tsuchi,Y,Legacy of Darkness,Ultra Rare,1,
LOD-073,Super Robolady,Y,Legacy of Darkness,Common,3,
LOD-074,Super Roboyarou,Y,Legacy of Darkness,Common,4,
LOD-075,Fengsheng Mirror,Y,Legacy of Darkness,Common,2,
LOD-076,Spring of Rebirth,Y,Legacy of Darkness,Common,3,
LOD-077,Heart of Clear Water,Y,Legacy of Darkness,Common,4,
LOD-078,A Legendary Ocean,Y,Legacy of Darkness,Common,3,
LOD-079,Fusion Sword Murasame Blade,Y,Legacy of Darkness,Rare,2,
LOD-081,Creature Swap,Y,Legacy of Darkness,Ultra Rare,1,
LOD-082,Spiritual Energy Settle Machine,Y,Legacy of Darkness,Common,3,
LOD-084,Convulsion of Nature,Y,Legacy of Darkness,Common,4,
LOD-085,The Secret of the Bandit,Y,Legacy of Darkness,Common,6,
LOD-086,After Genocide,Y,Legacy of Darkness,Rare,2,
LOD-087,Magic Reflector,Y,Legacy of Darkness,Rare,1,
LOD-089,Disappear,Y,Legacy of Darkness,Common,2,
LOD-090,Bubble Crash,Y,Legacy of Darkness,Common,2,
LOD-091,Royal Oppression,Y,Legacy of Darkness,Rare,1,
LOD-092,Bottomless Trap Hole,Y,Legacy of Darkness,Rare,1,
LOD-093,Bad Reaction to Simochi,Y,Legacy of Darkness,Common,3,
LOD-094,Ominous Fortunetelling,Y,Legacy of Darkness,Common,6,
LOD-095,Spirit's Invitation,Y,Legacy of Darkness,Common,3,
LOD-096,Nutrient Z,Y,Legacy of Darkness,Common,6,
LOD-097,,Y,Legacy of Darkness,,,
LOD-098,Fiend Comedian,Y,Legacy of Darkness,Common,4,
LOD-099,,Y,Legacy of Darkness,,,
LOD-100,Injection Fairy Lily,Y,Legacy of Darkness,Secret Rare,1,
LON-000,Gemini Elf,Y,Labyrinth of Nightmare,Secret Rare,1,
LON-002,Swordsman of Landstar,Y,Labyrinth of Nightmare,Common,4,
LON-004,Worm Drake,Y,Labyrinth of Nightmare,Common,4,
LON-007,Flying Fish,Y,Labyrinth of Nightmare,Common,3,
LON-008,Amphibian Beast,Y,Labyrinth of Nightmare,Rare,2,
LON-009,Shining Abyss,Y,Labyrinth of Nightmare,Common,2,
LON-010,Gadget Soldier,Y,Labyrinth of Nightmare,Common,3,
LON-011,Grand Tiki Elder,Y,Labyrinth of Nightmare,Common,3,
LON-012,Melvhid the Four-Face Beast,Y,Labyrinth of Nightmare,Common,4,
LON-013,Nuvia the Wicked,Y,Labyrinth of Nightmare,Rare,1,
LON-014,Chosen One,Y,Labyrinth of Nightmare,Common,2,
LON-015,Mask of Weakness,Y,Labyrinth of Nightmare,Common,1,
LON-016,Cursed of the Masked Beast,Y,Labyrinth of Nightmare,Common,2,
LON-021,Return of the Doomed,Y,Labyrinth of Nightmare,Rare,2,
LON-022,Lightning Blade,Y,Labyrinth of Nightmare,Common,3,
LON-023,Tornado Wall,Y,Labyrinth of Nightmare,Common,1,
LON-024,Fairy Box,Y,Labyrinth of Nightmare,Common,1,
LON-027,Infinite Cards,Y,Labyrinth of Nightmare,Rare,2,
LON-029,Card of Safe Return,Y,Labyrinth of Nightmare,Ultra Rare,1,
LON-030,Lady Panther,Y,Labyrinth of Nightmare,Common,2,
LON-031,The Unfriendly Amazon,Y,Labyrinth of Nightmare,Common,3,
LON-032,Amazon Archer,Y,Labyrinth of Nightmare,Common,4,
LON-033,Crimson Sentry,Y,Labyrinth of Nightmare,Common,3,
LON-034,Fire Princess,Y,Labyrinth of Nightmare,Super Rare,1,
LON-035,Lady Assailant of Flames,Y,Labyrinth of Nightmare,Common,2,
LON-036,Fire Sorcerer,Y,Labyrinth of Nightmare,Common,5,
LON-037,Spirit of the Breeze,Y,Labyrinth of Nightmare,Rare,1,
LON-038,Dancing Fairy,Y,Labyrinth of Nightmare,Common,3,
LON-039,Fairy Guardian,Y,Labyrinth of Nightmare,Common,6,
LON-040,Empress Mantis,Y,Labyrinth of Nightmare,Common,4,
LON-041,Cure Mermaid,Y,Labyrinth of Nightmare,Common,3,
LON-042,Hysteric Fairy,Y,Labyrinth of Nightmare,Common,3,
LON-043,Bio-Mage,Y,Labyrinth of Nightmare,Common,5,
LON-044,The Forgiving Maiden,Y,Labyrinth of Nightmare,Common,2,
LON-045,St. Joan,Y,Labyrinth of Nightmare,Common,4,
LON-046,Marie the Fallen One,Y,Labyrinth of Nightmare,Rare,3,
LON-048,Scroll of Bewitchment,Y,Labyrinth of Nightmare,Common,4,
LON-049,United We Stand,Y,Labyrinth of Nightmare,Ultra Rare,1,
LON-051,Offerings to the Doomed,Y,Labyrinth of Nightmare,Common,6,
LON-052,The Portait's Secret,Y,Labyrinth of Nightmare,Common,3,
LON-053,The Gross Ghost of Fled Dreams,Y,Labyrinth of Nightmare,Common,2,
LON-054,Headless Knight,Y,Labyrinth of Nightmare,Common,1,
LON-055,Earthbound Spirit,Y,Labyrinth of Nightmare,Common,1,
LON-056,The Earl of Demise,Y,Labyrinth of Nightmare,Common,6,
LON-057,Boneheimer,Y,Labyrinth of Nightmare,Common,4,
LON-058,Flame Dancer,Y,Labyrinth of Nightmare,Common,5,
LON-059,Spherous Lady,Y,Labyrinth of Nightmare,Common,2,
LON-060,Lightning Conger,Y,Labyrinth of Nightmare,Common,4,
LON-062,Kycoo the Ghost Destroyer,Y,Labyrinth of Nightmare,Super Rare,1,
LON-066,Soul of Purity and Light,Y,Labyrinth of Nightmare,Common,6,
LON-067,Spirit of Flames,Y,Labyrinth of Nightmare,Common,6,
LON-068,Aqua Spirit,Y,Labyrinth of Nightmare,Common,4,
LON-069,The Rock Spirit,Y,Labyrinth of Nightmare,Common,2,
LON-070,Garuda the Wind Spirit,Y,Labyrinth of Nightmare,Common,3,
LON-071,Gilasaurus,Y,Labyrinth of Nightmare,Rare,2,
LON-073,Dreamsprite,Y,Labyrinth of Nightmare,Common,5,
LON-074,Zombyra the Dark,Y,Labyrinth of Nightmare,Common,1,
LON-075,Supply,Y,Labyrinth of Nightmare,Common,1,
LON-076,Maryokutai,Y,Labyrinth of Nightmare,Common,3,
LON-078,Collected Power,Y,Labyrinth of Nightmare,Common,1,
LON-081,Riryoku Field,Y,Labyrinth of Nightmare,Super Rare,1,
LON-082,Skull Lair,Y,Labyrinth of Nightmare,Common,4,
LON-083,Graverobber's Retribution,Y,Labyrinth of Nightmare,Common,5,
LON-084,Deal of Phantom,Y,Labyrinth of Nightmare,Common,7,
LON-086,Blind Destruction,Y,Labyrinth of Nightmare,Common,2,
LON-087,The Emperor's Holiday,Y,Labyrinth of Nightmare,Common,3,
LON-091,"Spirit Message ""A""",Y,Labyrinth of Nightmare,Rare,1,
LON-093,"Spirit Message ""L""",Y,Labyrinth of Nightmare,Rare,1,
LON-093,The Dark Door,Y,Labyrinth of Nightmare,Common,3,
LON-096,Bait Doll,Y,Labyrinth of Nightmare,Common,4,
LON-098,Fusion Gate,Y,Labyrinth of Nightmare,Common,1,
LON-099,Ekibyo Drakmord,Y,Labyrinth of Nightmare,Common,5,
LON-100,Miracle Dig,Y,Labyrinth of Nightmare,Common,3,
LON-101,Dragonic Attack,Y,Labyrinth of Nightmare,Common,2,
LON-102,Spirit Elimination,Y,Labyrinth of Nightmare,Common,4,
LON-103,Vengeful Bog Spirit,Y,Labyrinth of Nightmare,Common,1,
MFC-000,Dark Magician Girl,Y,Magician's Force,Secret Rare,2,
MFC-001,People Running About,Y,Magician's Force,Common,9,
MFC-002,Oppressed People,Y,Magician's Force,Common,3,
MFC-003,United Resistance,Y,Magician's Force,Common,8,
MFC-006,Z-Metal Tank,Y,Magician's Force,Super Rare,2,
MFC-007,Dark Blade,Y,Magician's Force,Rare,1,
MFC-007,Dark Blade,Y,Magician's Force,Rare,4,
MFC-008,Pitch-Dark Dragon,Y,Magician's Force,Common,6,
MFC-009,Kiryu,Y,Magician's Force,Common,9,
MFC-010,Decayed Commander,Y,Magician's Force,Common,9,
MFC-011,Zombie Tiger,Y,Magician's Force,Common,9,
MFC-012,Giant Orc,Y,Magician's Force,Common,9,
MFC-013,Second Goblin,Y,Magician's Force,Common,10,
MFC-014,Vampire Orchis,Y,Magician's Force,Common,8,
MFC-015,Des Dendle,Y,Magician's Force,Common,10,
MFC-016,Burning Beast,Y,Magician's Force,Common,9,
MFC-017,Freezing Beast,Y,Magician's Force,Common,10,
MFC-018,Union Rider,Y,Magician's Force,Common,10,
MFC-019,D.D. Crazy Beast,Y,Magician's Force,Rare,1,
MFC-019,D.D. Crazy Beast,Y,Magician's Force,Rare,2,
MFC-020,Spell Canceller,Y,Magician's Force,Ultra Rare,1,
MFC-021,Neko Mane King,Y,Magician's Force,Common,9,
MFC-022,Helping Robo For Combat,Y,Magician's Force,Rare,2,
MFC-023,Dimension Jar,Y,Magician's Force,Common,4,
MFC-024,Great Phantom thief,Y,Magician's Force,Rare,1,
MFC-025,Roulette Barrel,Y,Magician's Force,Common,8,
MFC-027,White Dragon Ritual,Y,Magician's Force,Common,1,
MFC-028,Frontline Base,Y,Magician's Force,Common,9,
MFC-029,Demotion,Y,Magician's Force,Common,2,
MFC-030,Combination Attack,Y,Magician's Force,Rare,1,
MFC-031,Kaiser Colosseum,Y,Magician's Force,Common,9,
MFC-032,Autonomous Action Unit,Y,Magician's Force,Common,9,
MFC-033,Poison of the Old Man,Y,Magician's Force,Common,11,
MFC-034,Ante,Y,Magician's Force,Rare,2,
MFC-034,Ante,Y,Magician's Force,Rare,4,
MFC-035,Dark Core,Y,Magician's Force,Rare,1,
MFC-036,Raregold Armor,Y,Magician's Force,Common,7,
MFC-037,Metalsilver Armor,Y,Magician's Force,Common,8,
MFC-038,Kishido Spirit,Y,Magician's Force,Common,1,
MFC-039,Tribute Doll,Y,Magician's Force,Rare,1,
MFC-040,Wave-Motion Cannon,Y,Magician's Force,Common,2,
MFC-041,Huge Revolution,Y,Magician's Force,Common,1,
MFC-042,Thunder of Ruler,Y,Magician's Force,Common,10,
MFC-043,Spell Shield Type-8,Y,Magician's Force,Super Rare,3,
MFC-044,Meteorain,Y,Magician's Force,Common,3,
MFC-045,Pineapple Blast,Y,Magician's Force,Common,8,
MFC-046,Secret Barrel,Y,Magician's Force,Common,1,
MFC-047,Physical Double,Y,Magician's Force,Common,8,
MFC-048,Rivalry of Warlords,Y,Magician's Force,Common,8,
MFC-049,Formation Union,Y,Magician's Force,Common,10,
MFC-050,Adhesion Trap Hole,Y,Magician's Force,Common,4,
MFC-052,XYZ-Dragon Cannon,Y,Magician's Force,Ultra Rare,1,
MFC-053,XZ-Tank Cannon,Y,Magician's Force,Super Rare,3,
MFC-055,Great Angus,Y,Magician's Force,Common,10,
MFC-056,Aitsu,Y,Magician's Force,Common,11,
MFC-057,Sonic Duck,Y,Magician's Force,Common,9,
MFC-058,Luster Dragon,Y,Magician's Force,Ultra Rare,1,
MFC-059,Amazoness Paladin,Y,Magician's Force,Common,7,
MFC-060,Amazoness Fighter,Y,Magician's Force,Common,3,
MFC-061,Amazoness Swords Woman,Y,Magician's Force,Ultra Rare,2,
MFC-062,Amazoness Blowpiper,Y,Magician's Force,Common,9,
MFC-063,Amazoness Tiger,Y,Magician's Force,Rare,3,
MFC-064,Skilled White Magician,Y,Magician's Force,Super Rare,1,
MFC-066,Apprentice Magician,Y,Magician's Force,Rare,1,
MFC-067,Old Vindictive Magician,Y,Magician's Force,Common,8,
MFC-068,Chaos Command Magician,Y,Magician's Force,Ultra Rare,1,
MFC-069,Magical Marionette,Y,Magician's Force,Common,12,
MFC-070,Pixie Knight,Y,Magician's Force,Common,10,
MFC-071,Breaker the Magical Warrior,Y,Magician's Force,Ultra Rare,1,
MFC-072,Magical Plant Mandragola,Y,Magician's Force,Common,7,
MFC-073,Magical Scientist,Y,Magician's Force,Common,9,
MFC-074,Royal Magical Library,Y,Magician's Force,Common,7,
MFC-075,Armor Exe,Y,Magician's Force,Rare,1,
MFC-075,Armor Exe,Y,Magician's Force,Rare,2,
MFC-077,Des Koala,Y,Magician's Force,Rare,1,
MFC-077,Dark Koala,Y,Magician's Force,Rare,4,
MFC-078,Cliff the Trap Remover,Y,Magician's Force,Common,4,
MFC-079,Magical Merchant,Y,Magician's Force,Common,7,
